,host_verifications,email,phone,reviews,jumio,government_id,offline_government_id,selfie,identity_manual,facebook,sent_id,work_email,manual_offline,google,photographer,manual_online,kba,zhima_selfie,weibo,sesame,sesame_offline
9491,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'work_email']",1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9492,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9493,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9494,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9495,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9496,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9497,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9499,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9501,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9503,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9504,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9505,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9507,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9508,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9509,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9510,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9512,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9514,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9516,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9520,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9521,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9523,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9529,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9531,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9532,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9533,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9534,"['email', 'phone', 'work_email']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9535,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9536,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9538,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9539,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,"['phone', 'offline_government_id', 'government_id']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9542,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9543,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546,"['phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9547,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9548,"['email', 'phone', 'manual_online', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9549,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id', 'work_email']",1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9551,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9552,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9553,['email'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9554,"['email', 'phone', 'offline_government_id', 'government_id']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9556,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9557,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9558,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9559,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9560,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9561,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9562,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9563,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9564,"['email', 'phone', 'manual_online', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9565,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9566,"['email', 'phone', 'facebook']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9567,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9568,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9569,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9570,['email'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9571,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9572,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9574,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9575,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9576,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9577,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9578,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9579,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9580,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9581,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9582,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id']",1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9583,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9584,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9585,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9586,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9587,"['email', 'phone', 'manual_online', 'facebook', 'reviews', 'manual_offline', 'offline_government_id', 'government_id']",1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9588,"['phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9589,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9590,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9591,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9594,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9595,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9596,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9598,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9601,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9603,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9604,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9605,"['phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9606,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9607,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9609,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9610,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9611,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9612,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613,"['email', 'phone', 'reviews', 'jumio']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9614,"['email', 'phone', 'google', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9615,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9617,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9618,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9619,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9620,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9621,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9622,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9623,"['email', 'phone', 'reviews']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9624,"['email', 'phone', 'google', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9625,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9626,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9628,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9629,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9630,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9631,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9632,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9633,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9634,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9635,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,['phone'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9640,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9641,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9642,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9643,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9644,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9645,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9646,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9647,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9648,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9649,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9650,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9651,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9652,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9654,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9657,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9659,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9661,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9663,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9664,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9666,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9667,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9668,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9669,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9670,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9671,"['email', 'phone', 'jumio', 'government_id']",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9673,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9675,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9676,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9677,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9678,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9679,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9680,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9681,"['email', 'phone', 'reviews', 'jumio', 'government_id']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9683,"['email', 'phone']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
